trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1183,False,"{'a': 0.9, 'e': 0.30617700558920896}",20,8,5.785149244121605,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.9, 'e': 0.30587082858361975}",20,0,13.670163292455753,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1185,False,"{'a': 0.9, 'e': 0.3055649577550361}",20,11,14.822648726090824,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.9, 'e': 0.3052593927972811}",20,12,11.447862762708994,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.9, 'e': 0.3049541334044838}",20,0,-4.09235614229646,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1188,False,"{'a': 0.9, 'e': 0.3046491792710793}",35,7,-43.10465963814701,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 1}",1
1189,False,"{'a': 0.9, 'e': 0.30434453009180823}",25,0,-56.96494194058552,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
1190,False,"{'a': 0.9, 'e': 0.3040401855617164}",25,4,-7.611828881661538,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
1191,False,"{'a': 0.9, 'e': 0.30373614537615473}",20,15,10.692800960483781,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.9, 'e': 0.3034324092307785}",20,0,6.65519209700153,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1193,False,"{'a': 0.9, 'e': 0.30312897682154777}",30,7,13.487709351592564,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1194,False,"{'a': 0.9, 'e': 0.3028258478447262}",20,0,-0.7216219464593374,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1195,False,"{'a': 0.9, 'e': 0.30252302199688147}",20,5,-28.87734579504825,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1196,False,"{'a': 0.9, 'e': 0.3022204989748846}",20,0,5.6980660005124495,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1197,False,"{'a': 0.9, 'e': 0.30191827847590974}",20,0,-15.575436933091401,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1198,False,"{'a': 0.9, 'e': 0.3016163601974338}",20,0,-46.245331011861715,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1199,False,"{'a': 0.9, 'e': 0.3013147438372364}",25,0,21.44430986801844,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1200,False,"{'a': 0.9, 'e': 0.3010134290933992}",25,9,28.046633373052305,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.9, 'e': 0.30071241566430573}",25,12,-21.310152635501463,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1202,False,"{'a': 0.9, 'e': 0.3004117032486414}",25,0,-49.80506014504058,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1203,False,"{'a': 0.9, 'e': 0.3001112915453928}",30,18,8.931122412905726,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1204,False,"{'a': 0.9, 'e': 0.2998111802538474}",25,10,4.661567410391869,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1205,False,"{'a': 0.9, 'e': 0.29951136907359355}",20,12,13.018479956808063,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.9, 'e': 0.29921185770451997}",25,13,21.940607608301097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.9, 'e': 0.29891264584681543}",20,9,19.060815081276704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.9, 'e': 0.2986137332009686}",30,10,-19.98602762064352,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1209,False,"{'a': 0.9, 'e': 0.2983151194677677}",20,0,-22.95043660290115,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1210,False,"{'a': 0.9, 'e': 0.2980168043482999}",25,17,13.997319252065624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.9, 'e': 0.2977187875439516}",20,8,-22.892345086886102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1212,False,"{'a': 0.9, 'e': 0.2974210687564076}",25,2,34.87067832507186,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.9, 'e': 0.2971236476876512}",25,0,-53.33659424179959,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1214,False,"{'a': 0.9, 'e': 0.29682652403996357}",20,0,17.3527297440677,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1215,False,"{'a': 0.9, 'e': 0.2965296975159236}",20,0,-21.85241800139696,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1216,False,"{'a': 0.9, 'e': 0.2962331678184077}",30,0,-35.96370452999403,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
1217,False,"{'a': 0.9, 'e': 0.2959369346505893}",25,19,12.080643569052505,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.9, 'e': 0.2956409977159387}",20,9,18.547458172754844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.9, 'e': 0.29534535671822276}",30,19,11.196957049810026,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.9, 'e': 0.29505001136150455}",25,11,2.6626473675874784,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1221,False,"{'a': 0.9, 'e': 0.294754961350143}",25,10,17.068800157326375,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.9, 'e': 0.2944602063887929}",20,14,-1.236917659473305,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1223,False,"{'a': 0.9, 'e': 0.2941657461824041}",20,8,-1.8563302394899108,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1224,False,"{'a': 0.9, 'e': 0.2938715804362217}",25,0,8.645334600635344,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1225,False,"{'a': 0.9, 'e': 0.2935777088557855}",20,13,9.459388727393938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.9, 'e': 0.2932841311469297}",20,0,-10.540568657128745,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1227,False,"{'a': 0.9, 'e': 0.29299084701578276}",20,8,4.7941385840627335,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1228,False,"{'a': 0.9, 'e': 0.292697856168767}",20,8,17.6125523839098,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.9, 'e': 0.2924051583125982}",20,13,13.33217341657494,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.9, 'e': 0.2921127531542856}",25,14,-11.206626111571058,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1231,False,"{'a': 0.9, 'e': 0.2918206404011313}",20,11,16.48780693098093,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.9, 'e': 0.2915288197607302}",30,2,7.732809793359202,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 0}",1
1233,False,"{'a': 0.9, 'e': 0.29123729094096945}",25,6,-14.702100570768096,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1234,False,"{'a': 0.9, 'e': 0.29094605365002846}",20,9,-5.700446826146216,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1235,False,"{'a': 0.9, 'e': 0.29065510759637847}",20,6,21.127974315028393,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.9, 'e': 0.29036445248878207}",30,8,12.592447837545647,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1237,False,"{'a': 0.9, 'e': 0.2900740880362933}",20,10,18.991696893149964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.9, 'e': 0.289784013948257}",30,12,21.522642138482748,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1239,False,"{'a': 0.9, 'e': 0.28949422993430873}",25,20,8.659588603655653,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.9, 'e': 0.28920473570437444}",25,4,-22.242438774670248,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1241,False,"{'a': 0.9, 'e': 0.28891553096867006}",25,0,-47.96206015069283,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1242,False,"{'a': 0.9, 'e': 0.2886266154377014}",20,6,-14.921471780063598,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1243,False,"{'a': 0.9, 'e': 0.2883379888222637}",20,16,8.423574840688378,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.9, 'e': 0.2880496508334414}",30,5,37.49557127940143,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.9, 'e': 0.28776160118260796}",35,18,17.600055651772195,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1246,False,"{'a': 0.9, 'e': 0.28747383958142536}",30,8,17.589474093646004,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1247,False,"{'a': 0.9, 'e': 0.287186365741844}",20,5,23.319267269057114,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.9, 'e': 0.2868991793761021}",20,13,13.187227738290586,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.9, 'e': 0.286612280196726}",25,7,9.317921171687932,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1250,False,"{'a': 0.9, 'e': 0.2863256679165293}",20,4,3.67259806610134,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1251,False,"{'a': 0.9, 'e': 0.28603934224861277}",20,5,1.820910663869015,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1252,False,"{'a': 0.9, 'e': 0.28575330290636414}",25,18,14.599951494132268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.9, 'e': 0.28546754960345777}",35,11,-1.5987531837184021,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 0}",1
1254,False,"{'a': 0.9, 'e': 0.2851820820538543}",20,0,5.633165367537269,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1255,False,"{'a': 0.9, 'e': 0.28489689997180045}",30,4,31.589102573231752,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1256,False,"{'a': 0.9, 'e': 0.28461200307182866}",20,0,17.602936356119475,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1257,False,"{'a': 0.9, 'e': 0.2843273910687568}",30,0,-37.579998420769314,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
1258,False,"{'a': 0.9, 'e': 0.28404306367768806}",25,1,27.016944443317335,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.9, 'e': 0.28375902061401037}",30,0,18.85463026902801,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
1260,False,"{'a': 0.9, 'e': 0.28347526159339637}",20,4,20.12378684451679,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1261,False,"{'a': 0.9, 'e': 0.283191786331803}",30,10,-42.00339854621954,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
1262,False,"{'a': 0.9, 'e': 0.2829085945454712}",25,10,23.50737678758962,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.9, 'e': 0.2826256859509257}",20,14,-9.985366261792468,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1264,False,"{'a': 0.9, 'e': 0.2823430602649748}",20,7,22.53930982948974,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.9, 'e': 0.2820607172047098}",25,14,9.822984796909422,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.9, 'e': 0.2817786564875051}",35,24,-32.763121101380094,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1267,False,"{'a': 0.9, 'e': 0.28149687783101757}",30,0,-71.65148165672693,"{0: 24, 1: 3, 2: 1, 3: 0, 4: 2}",0
1268,False,"{'a': 0.9, 'e': 0.28121538095318654}",30,22,13.54336799888786,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.9, 'e': 0.2809341655722334}",35,0,28.901279590809427,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
1270,False,"{'a': 0.9, 'e': 0.28065323140666115}",25,5,24.724511492369178,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.9, 'e': 0.28037257817525446}",25,0,-18.251664467698713,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1272,False,"{'a': 0.9, 'e': 0.2800922055970792}",20,0,17.367162956306025,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1273,False,"{'a': 0.9, 'e': 0.27981211339148215}",25,19,12.136161082694095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.9, 'e': 0.27953230127809064}",30,16,14.103151131280844,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1275,False,"{'a': 0.9, 'e': 0.27925276897681256}",25,11,21.51654644463475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.9, 'e': 0.2789735162078358}",25,8,3.946818989723428,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1277,False,"{'a': 0.9, 'e': 0.2786945426916279}",20,7,-2.4373480007574795,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1278,False,"{'a': 0.9, 'e': 0.2784158481489363}",20,0,2.7202342259430607,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1279,False,"{'a': 0.9, 'e': 0.27813743230078736}",20,0,18.448818726695276,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1280,False,"{'a': 0.9, 'e': 0.2778592948684866}",30,0,-3.198764548402769,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1281,False,"{'a': 0.9, 'e': 0.2775814355736181}",20,3,26.586859704076915,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.9, 'e': 0.2773038541380445}",20,6,-16.669123680932987,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1283,False,"{'a': 0.9, 'e': 0.27702655028390644}",25,0,-73.21109136161803,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
1284,False,"{'a': 0.9, 'e': 0.2767495237336225}",20,0,19.08912868061011,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1285,False,"{'a': 0.9, 'e': 0.2764727742098889}",25,10,-21.408074721592378,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1286,False,"{'a': 0.9, 'e': 0.276196301435679}",35,22,10.10068314017969,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.9, 'e': 0.2759201051342433}",20,5,17.84199493677434,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.9, 'e': 0.2756441850291091}",25,11,1.3624601516509098,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1289,False,"{'a': 0.9, 'e': 0.27536854084407997}",20,5,1.265850873405423,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1290,False,"{'a': 0.9, 'e': 0.2750931723032359}",20,0,-82.92077355862986,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
1291,False,"{'a': 0.9, 'e': 0.27481807913093265}",25,11,-17.296563689922454,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1292,False,"{'a': 0.9, 'e': 0.2745432610518017}",20,15,9.932762807356477,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.9, 'e': 0.2742687177907499}",20,0,15.260244335817731,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1294,False,"{'a': 0.9, 'e': 0.27399444907295917}",20,0,-3.92787009163043,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1295,False,"{'a': 0.9, 'e': 0.2737204546238862}",20,5,4.968726491029399,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1296,False,"{'a': 0.9, 'e': 0.27344673416926235}",25,0,23.990975810373833,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1297,False,"{'a': 0.9, 'e': 0.27317328743509306}",30,0,18.655900927993766,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1298,False,"{'a': 0.9, 'e': 0.27290011414765797}",20,3,14.13176873827965,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1299,False,"{'a': 0.9, 'e': 0.2726272140335103}",20,13,11.805177356299904,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.9, 'e': 0.2723545868194768}",20,8,-39.62469938020026,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1301,False,"{'a': 0.9, 'e': 0.2720822322326573}",20,0,4.103713008918344,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1302,False,"{'a': 0.9, 'e': 0.2718101500004247}",25,11,16.910991761457808,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1303,False,"{'a': 0.9, 'e': 0.27153833985042425}",25,16,-23.529144553812998,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1304,False,"{'a': 0.9, 'e': 0.2712668015105738}",20,8,-7.496783473906552,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1305,False,"{'a': 0.9, 'e': 0.27099553470906323}",30,5,-22.18111302437591,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
1306,False,"{'a': 0.9, 'e': 0.2707245391743542}",20,14,9.321923004162421,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.9, 'e': 0.2704538146351798}",25,0,-34.997421261688054,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1308,False,"{'a': 0.9, 'e': 0.27018336082054467}",25,2,28.074085893918596,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1309,False,"{'a': 0.9, 'e': 0.2699131774597241}",30,10,-27.614661080022277,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1310,False,"{'a': 0.9, 'e': 0.26964326428226437}",35,0,20.4679442179141,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
1311,False,"{'a': 0.9, 'e': 0.2693736210179821}",25,12,-0.9979695754664415,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1312,False,"{'a': 0.9, 'e': 0.26910424739696415}",25,0,1.5381258528467043,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1313,False,"{'a': 0.9, 'e': 0.2688351431495672}",20,11,16.044985884314322,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.9, 'e': 0.2685663080064176}",25,15,18.82519983788296,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.9, 'e': 0.2682977416984112}",25,13,9.215410103947496,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1316,False,"{'a': 0.9, 'e': 0.26802944395671274}",20,15,9.645454513102633,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.9, 'e': 0.26776141451275604}",25,0,31.763718697910917,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1318,False,"{'a': 0.9, 'e': 0.2674936530982433}",35,0,-17.765455568985196,"{0: 29, 1: 2, 2: 4, 3: 0, 4: 0}",0
1319,False,"{'a': 0.9, 'e': 0.26722615944514505}",20,8,19.644584937295566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.9, 'e': 0.2669589332856999}",30,13,11.408974529899238,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1321,False,"{'a': 0.9, 'e': 0.2666919743524142}",30,13,23.24880006380838,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.9, 'e': 0.2664252823780618}",35,21,26.509084516056983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.9, 'e': 0.2661588570956837}",25,5,-21.90335106171017,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1324,False,"{'a': 0.9, 'e': 0.2658926982385881}",30,10,21.353477470545187,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1325,False,"{'a': 0.9, 'e': 0.26562680554034945}",20,15,-3.598432647402925,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1326,False,"{'a': 0.9, 'e': 0.26536117873480913}",25,8,-16.86521133897306,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1327,False,"{'a': 0.9, 'e': 0.2650958175560743}",25,0,-22.128538239098575,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1328,False,"{'a': 0.9, 'e': 0.26483072173851824}",20,0,-13.385258631561038,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1329,False,"{'a': 0.9, 'e': 0.2645658910167797}",20,0,-31.509317449562218,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1330,False,"{'a': 0.9, 'e': 0.26430132512576293}",20,9,-23.89288517669888,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1331,False,"{'a': 0.9, 'e': 0.26403702380063715}",20,14,-29.296322625848184,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1332,False,"{'a': 0.9, 'e': 0.2637729867768365}",20,6,20.790794739612974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.9, 'e': 0.2635092137900597}",35,16,-60.640317763369104,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
1334,False,"{'a': 0.9, 'e': 0.2632457045762696}",25,14,11.683054309690263,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.9, 'e': 0.26298245887169336}",20,0,8.547763877897983,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1336,False,"{'a': 0.9, 'e': 0.2627194764128217}",30,20,17.349211156379788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.9, 'e': 0.26245675693640885}",20,1,27.101454275544068,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.9, 'e': 0.26219430017947243}",25,14,6.72294194000397,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1339,False,"{'a': 0.9, 'e': 0.26193210587929294}",25,17,14.864356514373942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.9, 'e': 0.2616701737734137}",25,10,17.10696668272609,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1341,False,"{'a': 0.9, 'e': 0.26140850359964024}",20,12,3.0443913736540464,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1342,False,"{'a': 0.9, 'e': 0.2611470950960406}",35,21,-30.145287406589173,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1343,False,"{'a': 0.9, 'e': 0.26088594800094456}",25,12,13.85297405753378,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.9, 'e': 0.2606250620529436}",25,17,7.677981464014484,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.9, 'e': 0.2603644369908907}",20,13,-27.12768792122246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1346,False,"{'a': 0.9, 'e': 0.2601040725538998}",30,19,8.525326452517046,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1347,False,"{'a': 0.9, 'e': 0.2598439684813459}",20,8,-7.707255223172453,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1348,False,"{'a': 0.9, 'e': 0.25958412451286456}",20,0,22.41216638858396,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1349,False,"{'a': 0.9, 'e': 0.2593245403883517}",30,7,27.135567131348278,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.9, 'e': 0.2590652158479633}",20,0,-10.942023858904511,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1351,False,"{'a': 0.9, 'e': 0.2588061506321154}",30,3,25.835774727655437,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.9, 'e': 0.25854734448148325}",20,13,1.5236130717518492,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.9, 'e': 0.25828879713700176}",25,10,8.13635045215962,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.9, 'e': 0.2580305083398648}",30,11,30.87121000587758,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.9, 'e': 0.2577724778315249}",20,0,-16.014221056287727,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1356,False,"{'a': 0.9, 'e': 0.25751470535369336}",30,18,9.783431235684368,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1357,False,"{'a': 0.9, 'e': 0.2572571906483397}",25,15,18.94780877918852,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.9, 'e': 0.25699993345769134}",30,18,-13.190720325946577,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1359,False,"{'a': 0.9, 'e': 0.25674293352423366}",20,0,29.848628114166694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.9, 'e': 0.25648619059070943}",25,12,23.423769643265572,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.9, 'e': 0.2562297044001187}",25,18,15.26572695950046,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.9, 'e': 0.2559734746957186}",20,6,19.78497855912531,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.9, 'e': 0.2557175012210229}",20,0,-8.324856847343394,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1364,False,"{'a': 0.9, 'e': 0.2554617837198018}",25,2,5.8129997300054175,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
